index,filename,scene_label,city,location,segment,device,encoded,decoded,sum,count,mean,ranks
2054,audio/bus-paris-29-954-a.wav,bus,paris,29,954,a,1,bus,338.0,357.0,0.9467787114845938,0.10840496657115568
2055,audio/bus-paris-29-955-a.wav,bus,paris,29,955,a,1,bus,313.0,357.0,0.876750700280112,0.4154727793696275
2056,audio/bus-paris-29-956-a.wav,bus,paris,29,956,a,1,bus,331.0,357.0,0.927170868347339,0.17685450493473417
2057,audio/bus-paris-29-957-a.wav,bus,paris,29,957,a,1,bus,329.0,357.0,0.9215686274509803,0.19627507163323782
2058,audio/bus-paris-29-958-a.wav,bus,paris,29,958,a,1,bus,318.0,357.0,0.8907563025210085,0.34471505889844
2059,audio/bus-paris-29-959-a.wav,bus,paris,29,959,a,1,bus,301.0,357.0,0.8431372549019608,0.5699617956064947
2060,audio/bus-paris-29-960-a.wav,bus,paris,29,960,a,1,bus,320.0,357.0,0.896358543417367,0.31502706144539955
2061,audio/bus-paris-29-961-a.wav,bus,paris,29,961,a,1,bus,330.0,357.0,0.9243697478991597,0.18664438077045528
2062,audio/bus-paris-29-962-a.wav,bus,paris,29,962,a,1,bus,323.0,357.0,0.9047619047619048,0.27180834129258197
2063,audio/bus-paris-29-963-a.wav,bus,paris,29,963,a,1,bus,289.0,357.0,0.8095238095238095,0.7148997134670487
2064,audio/bus-paris-29-964-a.wav,bus,paris,29,964,a,1,bus,332.0,357.0,0.9299719887955182,0.16356255969436484
2065,audio/bus-paris-29-965-a.wav,bus,paris,29,965,a,1,bus,330.0,357.0,0.9243697478991597,0.18672397325692455
2066,audio/bus-paris-30-966-a.wav,bus,paris,30,966,a,1,bus,334.0,357.0,0.9355742296918768,0.1423909582935371
2067,audio/bus-paris-30-967-a.wav,bus,paris,30,967,a,1,bus,339.0,357.0,0.9495798319327731,0.09980897803247374
2068,audio/bus-paris-30-968-a.wav,bus,paris,30,968,a,1,bus,315.0,357.0,0.8823529411764706,0.38729703915950336
2069,audio/bus-paris-30-969-a.wav,bus,paris,30,969,a,1,bus,330.0,357.0,0.9243697478991597,0.18680356574339382
2070,audio/bus-paris-30-970-a.wav,bus,paris,30,970,a,1,bus,325.0,357.0,0.9103641456582633,0.24426934097421205
2071,audio/bus-paris-30-971-a.wav,bus,paris,30,971,a,1,bus,324.0,357.0,0.907563025210084,0.2586755810251512
2072,audio/bus-paris-30-972-a.wav,bus,paris,30,972,a,1,bus,325.0,357.0,0.9103641456582633,0.24434893346068132
2073,audio/bus-paris-30-973-a.wav,bus,paris,30,973,a,1,bus,332.0,357.0,0.9299719887955182,0.16364215218083414
2074,audio/bus-paris-30-974-a.wav,bus,paris,30,974,a,1,bus,329.0,357.0,0.9215686274509803,0.1963546641197071
2075,audio/bus-paris-30-975-a.wav,bus,paris,30,975,a,1,bus,331.0,357.0,0.927170868347339,0.17693409742120345
2076,audio/bus-paris-30-976-a.wav,bus,paris,30,976,a,1,bus,329.0,357.0,0.9215686274509803,0.1964342566061764
2077,audio/bus-paris-30-977-a.wav,bus,paris,30,977,a,1,bus,335.0,357.0,0.938375350140056,0.1332378223495702
2078,audio/bus-paris-30-978-a.wav,bus,paris,30,978,a,1,bus,322.0,357.0,0.9019607843137255,0.28557784145176696
2079,audio/bus-paris-31-979-a.wav,bus,paris,31,979,a,1,bus,336.0,357.0,0.9411764705882353,0.12416427889207259
2080,audio/bus-paris-31-980-a.wav,bus,paris,31,980,a,1,bus,334.0,357.0,0.9355742296918768,0.14247055078000637
2081,audio/bus-paris-31-981-a.wav,bus,paris,31,981,a,1,bus,329.0,357.0,0.9215686274509803,0.19651384909264566
2082,audio/bus-paris-31-982-a.wav,bus,paris,31,982,a,1,bus,313.0,357.0,0.876750700280112,0.4155523718560968
2083,audio/bus-paris-31-983-a.wav,bus,paris,31,983,a,1,bus,327.0,357.0,0.9159663865546218,0.22086914995224452
2084,audio/bus-paris-31-984-a.wav,bus,paris,31,984,a,1,bus,338.0,357.0,0.9467787114845938,0.10848455905762495
2085,audio/bus-paris-31-985-a.wav,bus,paris,31,985,a,1,bus,329.0,357.0,0.9215686274509803,0.19659344157911493
2086,audio/bus-paris-31-986-a.wav,bus,paris,31,986,a,1,bus,332.0,357.0,0.9299719887955182,0.1637217446673034
2087,audio/bus-paris-31-987-a.wav,bus,paris,31,987,a,1,bus,332.0,357.0,0.9299719887955182,0.16380133715377268
2088,audio/bus-paris-31-988-a.wav,bus,paris,31,988,a,1,bus,339.0,357.0,0.9495798319327731,0.09988857051894301
2089,audio/bus-paris-31-989-a.wav,bus,paris,31,989,a,1,bus,342.0,357.0,0.957983193277311,0.07887615409105381
2090,audio/bus-paris-31-990-a.wav,bus,paris,31,990,a,1,bus,333.0,357.0,0.9327731092436975,0.15337472142629735
2091,audio/bus-paris-31-991-a.wav,bus,paris,31,991,a,1,bus,332.0,357.0,0.9299719887955182,0.16388092964024195
2092,audio/bus-paris-32-992-a.wav,bus,paris,32,992,a,1,bus,333.0,357.0,0.9327731092436975,0.15345431391276662
2093,audio/bus-paris-32-993-a.wav,bus,paris,32,993,a,1,bus,326.0,357.0,0.9131652661064426,0.2335243553008596
2094,audio/bus-paris-32-994-a.wav,bus,paris,32,994,a,1,bus,338.0,357.0,0.9467787114845938,0.10856415154409424
2095,audio/bus-paris-32-995-a.wav,bus,paris,32,995,a,1,bus,320.0,357.0,0.896358543417367,0.3151066539318688
2096,audio/bus-paris-32-996-a.wav,bus,paris,32,996,a,1,bus,343.0,357.0,0.9607843137254902,0.07131486787647245
2097,audio/bus-paris-32-997-a.wav,bus,paris,32,997,a,1,bus,336.0,357.0,0.9411764705882353,0.12424387137854187
2098,audio/bus-paris-32-998-a.wav,bus,paris,32,998,a,1,bus,328.0,357.0,0.9187675070028011,0.2089302769818529
2099,audio/bus-paris-32-999-a.wav,bus,paris,32,999,a,1,bus,339.0,357.0,0.9495798319327731,0.0999681630054123
2100,audio/bus-paris-32-1000-a.wav,bus,paris,32,1000,a,1,bus,349.0,357.0,0.9775910364145658,0.03724928366762178
2101,audio/bus-paris-32-1001-a.wav,bus,paris,32,1001,a,1,bus,335.0,357.0,0.938375350140056,0.13331741483603948
2102,audio/bus-paris-32-1002-a.wav,bus,paris,32,1002,a,1,bus,337.0,357.0,0.9439775910364145,0.11612543775867558
2103,audio/bus-paris-32-1003-a.wav,bus,paris,32,1003,a,1,bus,337.0,357.0,0.9439775910364145,0.11620503024514486
2104,audio/bus-paris-32-1004-a.wav,bus,paris,32,1004,a,1,bus,331.0,357.0,0.927170868347339,0.17701368990767272
2105,audio/bus-paris-33-1005-a.wav,bus,paris,33,1005,a,1,bus,324.0,357.0,0.907563025210084,0.25875517351162053
2106,audio/bus-paris-33-1006-a.wav,bus,paris,33,1006,a,1,bus,317.0,357.0,0.8879551820728291,0.35991722381407193
2107,audio/bus-paris-33-1007-a.wav,bus,paris,33,1007,a,1,bus,332.0,357.0,0.9299719887955182,0.16396052212671125
2108,audio/bus-paris-33-1008-a.wav,bus,paris,33,1008,a,1,bus,348.0,357.0,0.9747899159663865,0.04234320280165552
2109,audio/bus-paris-33-1009-a.wav,bus,paris,33,1009,a,1,bus,317.0,357.0,0.8879551820728291,0.35999681630054126
2110,audio/bus-paris-33-1010-a.wav,bus,paris,33,1010,a,1,bus,338.0,357.0,0.9467787114845938,0.10864374403056351
2111,audio/bus-paris-33-1011-a.wav,bus,paris,33,1011,a,1,bus,331.0,357.0,0.927170868347339,0.177093282394142
2112,audio/bus-paris-33-1012-a.wav,bus,paris,33,1012,a,1,bus,329.0,357.0,0.9215686274509803,0.1966730340655842
2113,audio/bus-paris-33-1013-a.wav,bus,paris,33,1013,a,1,bus,346.0,357.0,0.969187675070028,0.05475963069086278
2114,audio/bus-paris-33-1014-a.wav,bus,paris,33,1014,a,1,bus,325.0,357.0,0.9103641456582633,0.2444285259471506
2115,audio/bus-paris-33-1015-a.wav,bus,paris,33,1015,a,1,bus,341.0,357.0,0.9551820728291317,0.08452722063037249
2116,audio/bus-paris-33-1016-a.wav,bus,paris,33,1016,a,1,bus,342.0,357.0,0.957983193277311,0.07895574657752308
2117,audio/bus-stockholm-34-1017-a.wav,bus,stockholm,34,1017,a,1,bus,341.0,357.0,0.9551820728291317,0.08460681311684178
2118,audio/bus-stockholm-34-1018-a.wav,bus,stockholm,34,1018,a,1,bus,333.0,357.0,0.9327731092436975,0.15353390639923592
2119,audio/bus-stockholm-34-1019-a.wav,bus,stockholm,34,1019,a,1,bus,344.0,357.0,0.9635854341736695,0.06534543139127666
2120,audio/bus-stockholm-34-1020-a.wav,bus,stockholm,34,1020,a,1,bus,327.0,357.0,0.9159663865546218,0.2209487424387138
2121,audio/bus-stockholm-34-1021-a.wav,bus,stockholm,34,1021,a,1,bus,328.0,357.0,0.9187675070028011,0.2090098694683222
2122,audio/bus-stockholm-34-1022-a.wav,bus,stockholm,34,1022,a,1,bus,339.0,357.0,0.9495798319327731,0.10004775549188157
2123,audio/bus-stockholm-34-1023-a.wav,bus,stockholm,34,1023,a,1,bus,334.0,357.0,0.9355742296918768,0.14255014326647564
2124,audio/bus-stockholm-34-1024-a.wav,bus,stockholm,34,1024,a,1,bus,334.0,357.0,0.9355742296918768,0.1426297357529449
2125,audio/bus-stockholm-34-1025-a.wav,bus,stockholm,34,1025,a,1,bus,342.0,357.0,0.957983193277311,0.07903533906399236
2126,audio/bus-stockholm-34-1026-a.wav,bus,stockholm,34,1026,a,1,bus,343.0,357.0,0.9607843137254902,0.07139446036294174
2127,audio/bus-stockholm-34-1027-a.wav,bus,stockholm,34,1027,a,1,bus,335.0,357.0,0.938375350140056,0.13339700732250875
2128,audio/bus-stockholm-34-1028-a.wav,bus,stockholm,34,1028,a,1,bus,345.0,357.0,0.9663865546218487,0.060251512257242915
2129,audio/bus-stockholm-34-1029-a.wav,bus,stockholm,34,1029,a,1,bus,342.0,357.0,0.957983193277311,0.07911493155046163
2130,audio/bus-stockholm-34-1030-a.wav,bus,stockholm,34,1030,a,1,bus,337.0,357.0,0.9439775910364145,0.11628462273161413
2131,audio/bus-stockholm-34-1031-a.wav,bus,stockholm,34,1031,a,1,bus,324.0,357.0,0.907563025210084,0.2588347659980898
2132,audio/bus-stockholm-34-1032-a.wav,bus,stockholm,34,1032,a,1,bus,343.0,357.0,0.9607843137254902,0.07147405284941101
2133,audio/bus-stockholm-34-1033-a.wav,bus,stockholm,34,1033,a,1,bus,338.0,357.0,0.9467787114845938,0.1087233365170328
2134,audio/bus-stockholm-34-1034-a.wav,bus,stockholm,34,1034,a,1,bus,331.0,357.0,0.927170868347339,0.17717287488061126
2135,audio/bus-stockholm-34-1035-a.wav,bus,stockholm,34,1035,a,1,bus,349.0,357.0,0.9775910364145658,0.037328876154091056
2136,audio/bus-stockholm-34-1036-a.wav,bus,stockholm,34,1036,a,1,bus,320.0,357.0,0.896358543417367,0.3151862464183381
2137,audio/bus-stockholm-34-1037-a.wav,bus,stockholm,34,1037,a,1,bus,333.0,357.0,0.9327731092436975,0.1536134988857052
2138,audio/bus-stockholm-34-1038-a.wav,bus,stockholm,34,1038,a,1,bus,330.0,357.0,0.9243697478991597,0.1868831582298631
2139,audio/bus-stockholm-34-1039-a.wav,bus,stockholm,34,1039,a,1,bus,344.0,357.0,0.9635854341736695,0.06542502387774594
2140,audio/bus-stockholm-34-1040-a.wav,bus,stockholm,34,1040,a,1,bus,335.0,357.0,0.938375350140056,0.13347659980897802
2141,audio/bus-stockholm-35-1041-a.wav,bus,stockholm,35,1041,a,1,bus,343.0,357.0,0.9607843137254902,0.0715536453358803
2142,audio/bus-stockholm-35-1042-a.wav,bus,stockholm,35,1042,a,1,bus,309.0,357.0,0.865546218487395,0.471585482330468
2143,audio/bus-stockholm-35-1043-a.wav,bus,stockholm,35,1043,a,1,bus,332.0,357.0,0.9299719887955182,0.16404011461318052
2144,audio/bus-stockholm-35-1044-a.wav,bus,stockholm,35,1044,a,1,bus,342.0,357.0,0.957983193277311,0.07919452403693092
2145,audio/bus-stockholm-35-1045-a.wav,bus,stockholm,35,1045,a,1,bus,334.0,357.0,0.9355742296918768,0.1427093282394142
2146,audio/bus-stockholm-35-1046-a.wav,bus,stockholm,35,1046,a,1,bus,340.0,357.0,0.9523809523809523,0.09200891435848456
2147,audio/bus-stockholm-35-1047-a.wav,bus,stockholm,35,1047,a,1,bus,337.0,357.0,0.9439775910364145,0.11636421521808342
2148,audio/bus-stockholm-35-1048-a.wav,bus,stockholm,35,1048,a,1,bus,334.0,357.0,0.9355742296918768,0.14278892072588348
2149,audio/bus-stockholm-35-1049-a.wav,bus,stockholm,35,1049,a,1,bus,348.0,357.0,0.9747899159663865,0.0424227952881248
2150,audio/bus-stockholm-35-1050-a.wav,bus,stockholm,35,1050,a,1,bus,339.0,357.0,0.9495798319327731,0.10012734797835085
2151,audio/bus-stockholm-35-1051-a.wav,bus,stockholm,35,1051,a,1,bus,337.0,357.0,0.9439775910364145,0.11644380770455269
2152,audio/bus-stockholm-35-1052-a.wav,bus,stockholm,35,1052,a,1,bus,314.0,357.0,0.8795518207282913,0.4032951289398281
2153,audio/bus-stockholm-35-1053-a.wav,bus,stockholm,35,1053,a,1,bus,336.0,357.0,0.9411764705882353,0.12432346386501114
2154,audio/bus-stockholm-35-1054-a.wav,bus,stockholm,35,1054,a,1,bus,347.0,357.0,0.9719887955182073,0.048790194205666985
2155,audio/bus-stockholm-35-1055-a.wav,bus,stockholm,35,1055,a,1,bus,318.0,357.0,0.8907563025210085,0.3447946513849093
2156,audio/bus-stockholm-35-1056-a.wav,bus,stockholm,35,1056,a,1,bus,337.0,357.0,0.9439775910364145,0.11652340019102196
2157,audio/bus-stockholm-35-1057-a.wav,bus,stockholm,35,1057,a,1,bus,336.0,357.0,0.9411764705882353,0.12440305635148043
2158,audio/bus-stockholm-35-1058-a.wav,bus,stockholm,35,1058,a,1,bus,315.0,357.0,0.8823529411764706,0.38737663164597264
2159,audio/bus-stockholm-35-1059-a.wav,bus,stockholm,35,1059,a,1,bus,311.0,357.0,0.8711484593837535,0.44340974212034384
2160,audio/bus-stockholm-35-1060-a.wav,bus,stockholm,35,1060,a,1,bus,343.0,357.0,0.9607843137254902,0.07163323782234957
2161,audio/bus-stockholm-35-1061-a.wav,bus,stockholm,35,1061,a,1,bus,290.0,357.0,0.8123249299719888,0.7038363578478192
2162,audio/bus-stockholm-35-1062-a.wav,bus,stockholm,35,1062,a,1,bus,327.0,357.0,0.9159663865546218,0.22102833492518306
2163,audio/bus-stockholm-35-1063-a.wav,bus,stockholm,35,1063,a,1,bus,330.0,357.0,0.9243697478991597,0.18696275071633237
2164,audio/bus-stockholm-35-1064-a.wav,bus,stockholm,35,1064,a,1,bus,319.0,357.0,0.8935574229691877,0.328637376631646
2165,audio/bus-stockholm-36-1065-a.wav,bus,stockholm,36,1065,a,1,bus,319.0,357.0,0.8935574229691877,0.32871696911811527
2166,audio/bus-stockholm-36-1066-a.wav,bus,stockholm,36,1066,a,1,bus,308.0,357.0,0.8627450980392157,0.48408150270614453
2167,audio/bus-stockholm-36-1067-a.wav,bus,stockholm,36,1067,a,1,bus,332.0,357.0,0.9299719887955182,0.1641197070996498
2168,audio/bus-stockholm-36-1068-a.wav,bus,stockholm,36,1068,a,1,bus,319.0,357.0,0.8935574229691877,0.32879656160458454
2169,audio/bus-stockholm-36-1069-a.wav,bus,stockholm,36,1069,a,1,bus,279.0,357.0,0.7815126050420168,0.8043616682585164
2170,audio/bus-stockholm-36-1070-a.wav,bus,stockholm,36,1070,a,1,bus,299.0,357.0,0.8375350140056023,0.5944762814390322
2171,audio/bus-stockholm-36-1071-a.wav,bus,stockholm,36,1071,a,1,bus,312.0,357.0,0.8739495798319328,0.4295606494746896
2172,audio/bus-stockholm-36-1072-a.wav,bus,stockholm,36,1072,a,1,bus,327.0,357.0,0.9159663865546218,0.22110792741165233
2173,audio/bus-stockholm-36-1073-a.wav,bus,stockholm,36,1073,a,1,bus,330.0,357.0,0.9243697478991597,0.18704234320280166
2174,audio/bus-stockholm-36-1074-a.wav,bus,stockholm,36,1074,a,1,bus,322.0,357.0,0.9019607843137255,0.2856574339382362
2175,audio/bus-stockholm-36-1075-a.wav,bus,stockholm,36,1075,a,1,bus,330.0,357.0,0.9243697478991597,0.18712193568927094
2176,audio/bus-stockholm-36-1076-a.wav,bus,stockholm,36,1076,a,1,bus,302.0,357.0,0.84593837535014,0.5586596625278574
2177,audio/bus-stockholm-36-1077-a.wav,bus,stockholm,36,1077,a,1,bus,314.0,357.0,0.8795518207282913,0.4033747214262974
2178,audio/bus-stockholm-36-1078-a.wav,bus,stockholm,36,1078,a,1,bus,306.0,357.0,0.8571428571428571,0.5069245463228271
2179,audio/bus-stockholm-36-1079-a.wav,bus,stockholm,36,1079,a,1,bus,339.0,357.0,0.9495798319327731,0.10020694046482012
2180,audio/bus-stockholm-36-1080-a.wav,bus,stockholm,36,1080,a,1,bus,305.0,357.0,0.8543417366946778,0.5188634192932188
2181,audio/bus-stockholm-36-1081-a.wav,bus,stockholm,36,1081,a,1,bus,326.0,357.0,0.9131652661064426,0.23360394778732887
2182,audio/bus-stockholm-36-1082-a.wav,bus,stockholm,36,1082,a,1,bus,330.0,357.0,0.9243697478991597,0.1872015281757402
2183,audio/bus-stockholm-36-1083-a.wav,bus,stockholm,36,1083,a,1,bus,325.0,357.0,0.9103641456582633,0.24450811843361986
2184,audio/bus-stockholm-36-1084-a.wav,bus,stockholm,36,1084,a,1,bus,325.0,357.0,0.9103641456582633,0.24458771092008913
2185,audio/bus-stockholm-36-1085-a.wav,bus,stockholm,36,1085,a,1,bus,297.0,357.0,0.8319327731092437,0.6189907672715695
2186,audio/bus-stockholm-36-1086-a.wav,bus,stockholm,36,1086,a,1,bus,330.0,357.0,0.9243697478991597,0.18728112066220948
2187,audio/bus-stockholm-36-1087-a.wav,bus,stockholm,36,1087,a,1,bus,325.0,357.0,0.9103641456582633,0.24466730340655843
2188,audio/bus-stockholm-36-1088-a.wav,bus,stockholm,36,1088,a,1,bus,324.0,357.0,0.907563025210084,0.25891435848455907
2189,audio/bus-stockholm-37-1089-a.wav,bus,stockholm,37,1089,a,1,bus,313.0,357.0,0.876750700280112,0.41563196434256605
2190,audio/bus-stockholm-37-1090-a.wav,bus,stockholm,37,1090,a,1,bus,330.0,357.0,0.9243697478991597,0.18736071314867878
2191,audio/bus-stockholm-37-1091-a.wav,bus,stockholm,37,1091,a,1,bus,332.0,357.0,0.9299719887955182,0.16419929958611906
2192,audio/bus-stockholm-37-1092-a.wav,bus,stockholm,37,1092,a,1,bus,336.0,357.0,0.9411764705882353,0.1244826488379497
2193,audio/bus-stockholm-37-1093-a.wav,bus,stockholm,37,1093,a,1,bus,334.0,357.0,0.9355742296918768,0.14286851321235275
2194,audio/bus-stockholm-37-1094-a.wav,bus,stockholm,37,1094,a,1,bus,334.0,357.0,0.9355742296918768,0.14294810569882202
2195,audio/bus-stockholm-37-1095-a.wav,bus,stockholm,37,1095,a,1,bus,319.0,357.0,0.8935574229691877,0.3288761540910538
2196,audio/bus-stockholm-37-1096-a.wav,bus,stockholm,37,1096,a,1,bus,332.0,357.0,0.9299719887955182,0.16427889207258833
2197,audio/bus-stockholm-37-1097-a.wav,bus,stockholm,37,1097,a,1,bus,339.0,357.0,0.9495798319327731,0.10028653295128939
2198,audio/bus-stockholm-37-1098-a.wav,bus,stockholm,37,1098,a,1,bus,332.0,357.0,0.9299719887955182,0.16435848455905763
2199,audio/bus-stockholm-37-1099-a.wav,bus,stockholm,37,1099,a,1,bus,334.0,357.0,0.9355742296918768,0.14302769818529132
2200,audio/bus-stockholm-37-1100-a.wav,bus,stockholm,37,1100,a,1,bus,337.0,357.0,0.9439775910364145,0.11660299267749125
2201,audio/bus-stockholm-37-1101-a.wav,bus,stockholm,37,1101,a,1,bus,335.0,357.0,0.938375350140056,0.13355619229544732
2202,audio/bus-stockholm-37-1102-a.wav,bus,stockholm,37,1102,a,1,bus,310.0,357.0,0.8683473389355743,0.4575772047118752
2203,audio/bus-stockholm-37-1103-a.wav,bus,stockholm,37,1103,a,1,bus,318.0,357.0,0.8907563025210085,0.34487424387137855
2204,audio/bus-stockholm-37-1104-a.wav,bus,stockholm,37,1104,a,1,bus,309.0,357.0,0.865546218487395,0.47166507481693726
2205,audio/bus-stockholm-37-1105-a.wav,bus,stockholm,37,1105,a,1,bus,325.0,357.0,0.9103641456582633,0.2447468958930277
2206,audio/bus-stockholm-37-1106-a.wav,bus,stockholm,37,1106,a,1,bus,342.0,357.0,0.957983193277311,0.07927411652340019
2207,audio/bus-stockholm-37-1107-a.wav,bus,stockholm,37,1107,a,1,bus,334.0,357.0,0.9355742296918768,0.1431072906717606
2208,audio/bus-stockholm-37-1108-a.wav,bus,stockholm,37,1108,a,1,bus,340.0,357.0,0.9523809523809523,0.09208850684495383
2209,audio/bus-stockholm-37-1109-a.wav,bus,stockholm,37,1109,a,1,bus,338.0,357.0,0.9467787114845938,0.10880292900350207
2210,audio/bus-stockholm-37-1110-a.wav,bus,stockholm,37,1110,a,1,bus,325.0,357.0,0.9103641456582633,0.24482648837949697
2211,audio/bus-stockholm-37-1111-a.wav,bus,stockholm,37,1111,a,1,bus,335.0,357.0,0.938375350140056,0.1336357847819166
2212,audio/bus-stockholm-37-1112-a.wav,bus,stockholm,37,1112,a,1,bus,329.0,357.0,0.9215686274509803,0.19675262655205347
2213,audio/bus-vienna-38-1113-a.wav,bus,vienna,38,1113,a,1,bus,339.0,357.0,0.9495798319327731,0.10036612543775868
2214,audio/bus-vienna-38-1114-a.wav,bus,vienna,38,1114,a,1,bus,333.0,357.0,0.9327731092436975,0.15369309137217446
2215,audio/bus-vienna-38-1115-a.wav,bus,vienna,38,1115,a,1,bus,330.0,357.0,0.9243697478991597,0.18744030563514805
2216,audio/bus-vienna-38-1116-a.wav,bus,vienna,38,1116,a,1,bus,344.0,357.0,0.9635854341736695,0.06550461636421522
2217,audio/bus-vienna-38-1117-a.wav,bus,vienna,38,1117,a,1,bus,343.0,357.0,0.9607843137254902,0.07171283030881885
2218,audio/bus-vienna-38-1118-a.wav,bus,vienna,38,1118,a,1,bus,332.0,357.0,0.9299719887955182,0.1644380770455269
2219,audio/bus-vienna-38-1119-a.wav,bus,vienna,38,1119,a,1,bus,327.0,357.0,0.9159663865546218,0.2211875198981216
2220,audio/bus-vienna-38-1120-a.wav,bus,vienna,38,1120,a,1,bus,337.0,357.0,0.9439775910364145,0.11668258516396052
2221,audio/bus-vienna-38-1121-a.wav,bus,vienna,38,1121,a,1,bus,332.0,357.0,0.9299719887955182,0.16451766953199617
2222,audio/bus-vienna-38-1122-a.wav,bus,vienna,38,1122,a,1,bus,316.0,357.0,0.8851540616246498,0.3744826488379497
2223,audio/bus-vienna-38-1123-a.wav,bus,vienna,38,1123,a,1,bus,320.0,357.0,0.896358543417367,0.31526583890480736
2224,audio/bus-vienna-38-1124-a.wav,bus,vienna,38,1124,a,1,bus,328.0,357.0,0.9187675070028011,0.20908946195479147
2225,audio/bus-vienna-38-1125-a.wav,bus,vienna,38,1125,a,1,bus,337.0,357.0,0.9439775910364145,0.1167621776504298
2226,audio/bus-vienna-38-1126-a.wav,bus,vienna,38,1126,a,1,bus,311.0,357.0,0.8711484593837535,0.4434893346068131
2227,audio/bus-vienna-38-1127-a.wav,bus,vienna,38,1127,a,1,bus,320.0,357.0,0.896358543417367,0.3153454313912767
2228,audio/bus-vienna-38-1128-a.wav,bus,vienna,38,1128,a,1,bus,310.0,357.0,0.8683473389355743,0.45765679719834446
2229,audio/bus-vienna-38-1129-a.wav,bus,vienna,38,1129,a,1,bus,332.0,357.0,0.9299719887955182,0.16459726201846545
2230,audio/bus-vienna-38-1130-a.wav,bus,vienna,38,1130,a,1,bus,338.0,357.0,0.9467787114845938,0.10888252148997135
2231,audio/bus-vienna-38-1131-a.wav,bus,vienna,38,1131,a,1,bus,331.0,357.0,0.927170868347339,0.17725246736708056
2232,audio/bus-vienna-38-1132-a.wav,bus,vienna,38,1132,a,1,bus,336.0,357.0,0.9411764705882353,0.12456224132441897
